extern_id,name,addr,tel,region,location,access,budget,shop_type,cuisine_type,station,adjusted_addr,latitude,longitude,rating
5735,東京會舘　テラス＆レストラン　パビヨン,千代田区内幸町２－２－２　富国生命ビル　1F M2F,050-5815-0851,東京都,銀座・有楽町・新橋・築地・月島,都営三田線内幸町駅A6出口徒歩1分／千代田線・日比谷線・丸の内線霞ヶ関駅,3000円（通常平均）　5000円（宴会平均）　1500円（ランチ平均）,ダイニングバー,フランス料理,内幸町/霞ヶ関/新橋,千代田区内幸町2-2-2,35.6707833,139.7551680,
5742,LIVING：BAR『リビングバー新宿南館』　個室・貸切・飲み会・誕生日・女子会・合コン,新宿区新宿３－２８－１５　ＴＲＮビル3～4Ｆ,03-3356-7432,東京都,新宿,JR新宿駅徒歩3分／地下鉄丸ノ内線新宿三丁目駅徒歩1分,3000円,ダイニングバー,イタリア料理,新宿/新宿三丁目,新宿区新宿3-28-15,35.6909155,139.7032217,
5755,居酒屋　北海道　秋葉原店　【個室　飲み放題　接待　昼宴会】,千代田区外神田１－１６－１　トゥモロービル８Ｆ,050-5815-5109,東京都,神田・神保町・秋葉原・御茶ノ水,JR秋葉原駅　徒歩2分／地下鉄銀座線神田駅　徒歩2分／地下鉄日比谷線秋葉原駅　徒歩4分／都営新宿線岩本町駅　徒歩5分,4000円,居酒屋,かに・えび・うに・海鮮料理,秋葉原/岩本町/末広町,千代田区外神田1-16-1,35.6973140,139.7714495,
5767,ビッグエコー　池袋サンシャイン通り店,豊島区東池袋１－１１－３　ｃｋビル,050-5815-4475,東京都,池袋・巣鴨・大塚,JR池袋駅東口より　徒歩3分,昼：630円～／夜：2000円～,カラオケ・パーティ,ピザ,池袋,豊島区東池袋1-11-3,35.7299229,139.7145328,
5771,カラオケ　ビッグエコー25　池袋西口店,豊島区西池袋１－２１－１－ＹＫＤビル,03-5951-1500,東京都,池袋・巣鴨・大塚,山手線池袋駅西口を出てすぐ。,1500円～2000円,カラオケ・パーティ,洋食全般,池袋/池袋/北池袋,豊島区西池袋1-21-1,35.7317974,139.7092443,
5772,渋谷　居酒屋270　金の蔵Jr.　渋谷公園通り店　[456],渋谷区神南１－２２－１０　皆川ビル７Ｆ,0570-0489-35,東京都,渋谷,JR渋谷駅ハチ公口徒歩3分（タワーレコード横）　　　　　　　■その場で使える！10％OFFクーポン,2000円／3時間飲み放題付きコース2480円～,居酒屋,和食全般,渋谷,渋谷区神南1-22-10,35.6614356,139.7010787,
5774,海産物居酒屋　さくら水産　新日本橋店,中央区日本橋本町３－８－４　第2東硝ビルＢ１,050-5834-2885,東京都,東京・大手町・日本橋・人形町,ＪＲ総武快速線　新日本橋駅徒歩1分,2150円,居酒屋,かに・えび・うに・海鮮料理,小伝馬町/新日本橋,中央区日本橋本町3-8-4,35.6894373,139.7763522,
5775,ビッグエコー　人形町店,中央区日本橋人形町３－７－１３マック人形町ビル６・７・８・９Ｆ,050-5815-4476,東京都,東京・大手町・日本橋・人形町,地下鉄人形町駅A5出たら上のビル,2400円～,カラオケ・パーティ,洋食全般,水天宮前/人形町/浜町,中央区日本橋人形町3-7-13,35.6863628,139.7819381,
5778,海産物居酒屋　さくら水産　八丁堀店,中央区八丁堀３－１４－４　藤ビル１Ｆ,050-5841-0789,東京都,東京・大手町・日本橋・人形町,地下鉄日比谷線　八丁堀駅　徒歩５分,2150円,居酒屋,かに・えび・うに・海鮮料理,八丁堀,中央区八丁堀3-14-4,35.6757000,139.7760943,
5779,海産物居酒屋　さくら水産　八重洲一丁目店,中央区八重洲１－５－５　第２浅川ビル１Ｆ・Ｂ１Ｆ,050-5841-0807,東京都,東京・大手町・日本橋・人形町,ＪＲ東京駅八重洲北口徒歩3分,2150円,居酒屋,かに・えび・うに・海鮮料理,東京/日本橋,中央区八重洲1-5-5,35.6819436,139.7712972,
5780,海産物居酒屋　さくら水産　人形町店,中央区日本橋人形町３－７－１０　日本橋ＤＯＬＬ３　Ｂ１,050-5841-0787,東京都,東京・大手町・日本橋・人形町,東京メトロ/都営地下鉄　人形町駅　徒歩3分,2150円,居酒屋,かに・えび・うに・海鮮料理,人形町,中央区日本橋人形町3-7-10,35.6865017,139.7818020,
5781,海産物居酒屋　さくら水産　馬喰町店,中央区日本橋馬喰町１－６－１　ＪＵ馬喰町3ビルＢ1,050-5841-0793,東京都,東京・大手町・日本橋・人形町,ＪＲ総武本線　馬喰町駅　徒歩3分,2150円,居酒屋,かに・えび・うに・海鮮料理,馬喰横山,中央区日本橋馬喰町1-6-1,35.6927732,139.7824407,
5782,居喰屋　さくら水産　八重洲通り店,中央区日本橋３－５－１３　三義ビルＢ１,050-5831-2960,東京都,東京・大手町・日本橋・人形町,地下鉄日本橋駅徒歩5分,2150円,居酒屋,かに・えび・うに・海鮮料理,東京/日本橋,中央区日本橋3-5-13,35.6792217,139.7726750,
5783,海産物居酒屋　さくら水産　茅場町店,中央区日本橋茅場町３－５－２　アロマビル１～２Ｆ,050-5831-3699,東京都,東京・大手町・日本橋・人形町,地下鉄日比谷線茅場町駅2番出口徒歩3分,2150円,居酒屋,かに・えび・うに・海鮮料理,茅場町,中央区日本橋茅場町3-5-2,35.6782165,139.7783858,
5786,サンジェルマン　～恵比寿ガーデンプレイス～,渋谷区恵比寿４－２０－６　時計広場　（恵比寿ガーデンプレイス内）,050-5815-3152,東京都,恵比寿・中目黒・代官山・広尾,JR恵比寿駅・日比谷線恵比寿駅　徒歩5分,500円,カフェ・スイーツ,ハンバーガ・サンドイッチ・パン,恵比寿,渋谷区恵比寿4-20-6,35.6432382,139.7131920,
5787,魚ＢＡＲ　一歩,渋谷区恵比寿１－２２－１０　カマスヤビル２Ｆ,03-3445-8418,東京都,恵比寿・中目黒・代官山・広尾,JR恵比寿駅東口徒歩5分/地下鉄日比谷線恵比寿駅徒歩10分,4500円（日本酒630円～）,ダイニングバー,かに・えび・うに・海鮮料理,恵比寿,渋谷区恵比寿1-22-10,35.6463767,139.7142279,
5790,Ｓｈｏｔ　Ｂａｒ　Ｈｕｕ,中央区銀座８－２－１５森ビル　Ｂ１,03-3289-5481,東京都,銀座・有楽町・新橋・築地・月島,新橋駅徒歩3分／銀座駅徒歩4分,3500～4500円,バー・カクテル,洋食全般,内幸町/銀座/新橋,中央区銀座8-2-15,35.6696919,139.7594511,
5794,新ばし　鳥之介,港区新橋３－１６－７福禄寿ビルＢ１,03-3433-1013,東京都,銀座・有楽町・新橋・築地・月島,地下鉄銀座線新橋駅徒歩5分、JR新橋駅烏森口徒歩2分,5000円,居酒屋,焼き鳥・鶏料理,新橋,港区新橋3-16-7,35.6656062,139.7572791,
5803,チムニー　新川店,中央区新川１－２－１４　興武茅場町ビル１Ｆ,03-5566-1375,東京都,東京・大手町・日本橋・人形町,地下鉄東西線茅場町駅徒歩1分／地下鉄日比谷線茅場町駅徒歩1分／地下鉄半蔵門線水天宮前駅徒歩5分,2500円（通常平均）3200円（宴会平均）,居酒屋,和風創作料理,茅場町/水天宮前,中央区新川1-2-14,35.6792831,139.7823716,
5805,一瑳　ISSA　新橋烏森口店　新橋　個室,港区新橋３－２３－１　Box’R shinbashiビル5F,050-5828-9840,東京都,銀座・有楽町・新橋・築地・月島,JR新橋駅鳥森口徒歩２分各種宴会・お昼の宴会も大好評☆当日の宴会予約もOK♪０３－３４３１－５６２３,3500円,居酒屋,チーズフォンデュ,汐留/新橋,港区新橋3-23-1,35.6647202,139.7577485,
5807,海産物居酒屋　さくら水産　新橋1丁目店,港区新橋１－１６－４　りそな銀行新橋ビルＢ１,050-5834-2903,東京都,銀座・有楽町・新橋・築地・月島,ＪＲ山手線　新橋駅徒歩2分,2150円,居酒屋,和食全般,内幸町/新橋,港区新橋1-16-4,35.6682726,139.7568985,
5812,Ｉ　ＬＯＶＥ　新宿居酒屋　海の家　2号店　個室完備,新宿区歌舞伎町１－１７－１２　第一浅川ビル６・７Ｆ,03-3209-5572,東京都,新宿,JR新宿駅東口徒歩5分／西武新宿線西武新宿駅徒歩3分　■待ち合わせ便利　歌舞伎町ドンキホーテそば,2500円～3500円,居酒屋,和風創作料理,新宿/新宿三丁目/西武新宿,新宿区歌舞伎町1-17-12,35.6940623,139.7014357,
5818,PRIVATE　DINING　点(TOMORU)　恵比寿店,渋谷区恵比寿南１－１－１　ヒューマックスビルＢ１,050-5816-3395,東京都,恵比寿・中目黒・代官山・広尾,JR恵比寿駅西口徒歩1分のバスロータリー前。三井住友銀行さんと同じビルです。,4000円,ダイニングバー,洋風創作料理,恵比寿,渋谷区恵比寿南1-1-1,35.6467459,139.7089312,
5820,HUB　池袋西口公園通り店　 ,豊島区西池袋１－１３－５　シーガルハウス２Ｆ,050-5815-7979,東京都,池袋・巣鴨・大塚,JR池袋駅メトロポリタン口・西口徒歩1分/南口3番出口前,2000円,ダイニングバー,洋食全般,池袋,豊島区西池袋1-13-5,35.7299532,139.7095055,
5821,鉄板焼き＆お好み焼き　千房　～恵比寿ガーデンプレイス～,渋谷区恵比寿４－２０－３　恵比寿ガーデンプレイスタワー３８Ｆ,050-5815-5085,東京都,恵比寿・中目黒・代官山・広尾,JR恵比寿駅・日比谷線恵比寿駅　徒歩5分,5000円,お好み焼き・もんじゃ・鉄板焼き,鉄板焼き,恵比寿,渋谷区恵比寿4-20-3,35.6423799,139.7134198,
5822,イタリアンレストラン　ラパウザ　池袋明治通り店,豊島区南池袋１-23-1　富士ビル1F、B1F,050-5815-2691,東京都,池袋・巣鴨・大塚,JR池袋駅東口徒歩2分,通常平均1500円　宴会平均3000円　ランチ平均680円,イタリアン・フレンチ,ピザ,池袋,豊島区南池袋1-23-1,35.7288284,139.7125358,
5824,HUB　池袋東口ANNEX店,豊島区南池袋１－２５－９　MYTビルＢ1Ｆ,050-5815-0219,東京都,池袋・巣鴨・大塚,JR池袋駅東口・西武口徒歩2分,2000円,ダイニングバー,洋食全般,池袋/東池袋,豊島区南池袋1-25-9,35.7288063,139.7134079,
5826,紅虎餃子房　有楽町店,千代田区丸の内３－８－３　インフォスビルcafe棟２・３Ｆ,050-5815-6564,東京都,銀座・有楽町・新橋・築地・月島,JR有楽町駅京橋口から徒歩0分,(ランチ)１000円（ディナー）3000円,中華,中華料理,有楽町,千代田区丸の内3-8-3,35.6759108,139.7651228,
5831,旬鮮市場　南部どり　赤坂店,港区赤坂１-6-14 赤坂協和ビルB1,03-5563-9252,東京都,赤坂・六本木・麻布十番・西麻布,地下鉄各線溜池山王駅徒歩1分,4000円,居酒屋,和食全般,溜池山王,港区赤坂1-6-14,35.6695803,139.7419303,
5834,渋谷青山カフェ・メリーココ ～カフェ&amp;パーティースタイル～,渋谷区渋谷２－１４－１５　サクラ・フルール青山1階,050-5815-7039,東京都,渋谷,JR渋谷駅東口5分（宮益坂上青山通り沿い）　■駅近■お洒落してたり、荷物があったり…パーティーは駅近がうれしい！,3650円　★2980円飲み放題付きクーポンもあります,カラオケ・パーティ,イタリア料理,渋谷,渋谷区渋谷2-14-15,35.6595082,139.7058144,
5835,銀座　居酒屋299　月の雫　銀座すきや橋店　[662],中央区銀座６－３－２　ギャラリーセンタービル３Ｆ,03-6215-8540,東京都,銀座・有楽町・新橋・築地・月島,地下鉄銀座駅C2出口徒歩2分／JR有楽町駅から地下通路に降りてC2出口徒歩3分,2000円(★3時間飲み放題付陶板ダッカルビ得得コース8品2480円～),居酒屋,豆腐料理,銀座/有楽町,中央区銀座6-3-2,35.6717751,139.7614120,
5837,五湯道 ＰＣＰ丸の内店,千代田区丸の内１-11-1 PCP丸の内B1（鉄道会館/グランアージュ）,050-5815-6172,東京都,東京・大手町・日本橋・人形町,ＪＲ東京駅　徒歩3分／地下鉄大手町駅　徒歩3分／銀座線京橋駅　徒歩3分PCP丸の内B1,3000円（通常平均）　3000円（宴会平均）　850円（ランチ平均）,アジアン,韓国料理,京橋/東京/二重橋前,千代田区丸の内1-11-1,35.6781328,139.7668531,
5839,和・旬菜　かなえ　八重洲店,中央区八重洲１－５－２０　石塚八重洲ビルＢ１,050-5815-9733,東京都,東京・大手町・日本橋・人形町,JR東京駅北口　徒歩2分／地下鉄銀座線日本橋駅B3出口　徒歩3分,3500円（通常平均）　5000円（宴会平均）　1000円（ランチ平均）,居酒屋,和風創作料理,東京/日本橋,中央区八重洲1-5-20,35.6818713,139.7704362,
5840,素材屋　人形町店,中央区日本橋人形町１－１８－１２　日土地人形町ビルＢ1,03-3664-7730,東京都,東京・大手町・日本橋・人形町,日比谷線　人形町駅　徒歩1分,2400円,居酒屋,,水天宮前/人形町/浜町,中央区日本橋人形町1-18-12,35.6854491,139.7826436,
5843,中国料理　杏花,渋谷区渋谷２－２４－１　東急東横店西館９階,050-5815-3428,東京都,渋谷,JR渋谷駅ハチ公口徒歩1分,昼1500円　夜2000円,中華,中華料理,渋谷,渋谷区渋谷2-24-1,35.6590831,139.7017342,
5848,新宿　居酒屋270　金の蔵Jr.　新宿三丁目店　[614],新宿区新宿３－６－７　第６三和ビル４Ｆ,0570-0489-35,東京都,新宿,地下鉄新宿三丁目駅2分／JR新宿駅徒歩7分■今日使える！お会計10％OFF♪MENUは\284～,2000円(3時間飲み放題付陶板ダッカルビ得得コース8品2480円など),居酒屋,和風創作料理,新宿/新宿三丁目/西武新宿,新宿区新宿3-6-7,35.6914099,139.7058492,
5849,人形町酒場　やきとり　もつ鍋　さくら　,中央区日本橋人形町２－２３－１　Ｂ１,050-5815-4393,東京都,東京・大手町・日本橋・人形町,地下鉄日比谷線人形町駅　徒歩２分／地下鉄都営浅草線人形町駅　徒歩２分／地下鉄半蔵門線水天宮前駅　徒歩４分,3200円,居酒屋,焼き鳥・鶏料理,水天宮前/人形町/浜町,中央区日本橋人形町2-23-1,35.6863712,139.7840685,
5850,HUB　恵比寿店　 ,渋谷区恵比寿西１－９－３　入船ビル５Ｆ,050-5815-0229,東京都,恵比寿・中目黒・代官山・広尾,JR恵比寿西口徒歩1分,2000円,ダイニングバー,洋食全般,恵比寿/代官山,渋谷区恵比寿西1-9-3,35.6472014,139.7084173,
5851,新宿居酒屋　炭火串焼　東方見聞録 新宿通り店　[330],新宿区新宿３－１８－４　セノビル８Ｆ,03-5363-4600,東京都,新宿,JR新宿駅東口徒歩2分■今日使える！お会計より最大2000円OFF♪,2900円(せいろ蒸ししゃぶ【和】コース飲み放題付8品2980円など),居酒屋,和風創作料理,新宿/新宿三丁目/新宿西口,新宿区新宿3-18-4,35.6923542,139.7023995,
5854,池袋　居酒屋270　金の蔵Jr. 池袋サンシャイン通り店　[606],豊島区東池袋１－２１－１１　オーク池袋ビルＢ１Ｆ,0570-0489-35,東京都,池袋・巣鴨・大塚,JR池袋駅徒歩3分／地下鉄池袋駅徒歩3分■お会計10％OFFクーポン有♪MENUは\284～,2000円(飲み放題付陶板ダッカルビ【得得】コース8品2480円など),居酒屋,和風創作料理,池袋/池袋,豊島区東池袋1-21-11,35.7304284,139.7156326,
5858,呑兵衛　恵比寿店,渋谷区恵比寿西１－９－１　第２ともえビル１Ｆ,050-5815-8019,東京都,恵比寿・中目黒・代官山・広尾,地下鉄恵比寿駅　徒歩1分／JR恵比寿駅西口　徒歩1分,2500円,居酒屋,和食全般,恵比寿,渋谷区恵比寿西1-9-1,35.6472709,139.7082145,
5862,天然本まぐろの店築地すし鮮銀座5丁目店,中央区銀座５－９－１コティビル２Ｆ,050-5815-8818,東京都,銀座・有楽町・新橋・築地・月島,地下鉄日比谷線東銀座駅A1出口徒歩1分/地下鉄銀座線銀座駅A1出口徒歩1分/JR有楽町駅銀座出口徒歩8分,2500円（通常平均）3800円（宴会平均）980円（ランチ平均）,和食,寿司,銀座/東銀座/有楽町,中央区銀座5-9-1,35.6705253,139.7656201,
5863,伝説の若鶏唐揚　腹八分目　上野広小路店,文京区湯島３－３９－１１　ライワビル１・２・３Ｆ,050-5815-2065,東京都,上野・御徒町・浅草,地下鉄銀座線上野広小路駅徒歩45秒：広小路交差点から湯島方面４０メートル先の左側,2000円～2200円,居酒屋,和食全般,上野広小路/御徒町/湯島,文京区湯島3-39-11,35.7079072,139.7720908,
5864,天然本まぐろの店　築地すし鮮　4丁目場外市場店,中央区築地４－９－７,050-5815-5551,東京都,銀座・有楽町・新橋・築地・月島,地下鉄都営大江戸線築地市場駅A1出口　徒歩3分／地下鉄日比谷線築地駅A2出口　徒歩5分,3000～4000円,和食,寿司,築地/築地市場/東銀座,中央区築地4-9-7,35.6656093,139.7699422,
5865,天然本まぐろの店　築地すし鮮　6丁目場外市場店,中央区築地６－２３－１２　秋本ビル１Ｆ,050-5815-5539,東京都,銀座・有楽町・新橋・築地・月島,地下鉄都営大江戸線築地市場駅A1出口　徒歩3分／地下鉄日比谷線築地駅1番出口　徒歩5分,3000～4000円,和食,寿司,築地/築地市場/東銀座,中央区築地6-23-12,35.6643484,139.7711339,
5866,極上本まぐろの店　築地すし一番　4丁目場外市場店,中央区築地４－８－６　築地市場外,050-5815-5546,東京都,銀座・有楽町・新橋・築地・月島,地下鉄大江戸線築地市場駅A1番出口　徒歩2分／地下鉄日比谷線築地　徒歩2分,2800円／ランチ　1000円,和食,寿司,築地/築地市場/東銀座,中央区築地4-8-6,35.6661037,139.7704283,
5869,極上本まぐろの店　築地すし一番　築地場外市場中央店,中央区築地４－１３－１５　築地市場外,050-5815-3758,東京都,銀座・有楽町・新橋・築地・月島,地下鉄大江戸線築地市場駅A1番出口　徒歩2分／地下鉄日比谷線築地　徒歩2分,2800円／ランチ　1000円,和食,寿司,築地/築地市場/東銀座,中央区築地4-13-15,35.6651844,139.7704561,
5870,築地市場の台所　さかな道楽　築地会館店,中央区築地４－６－５　築地市場外　築地会館１Ｆ,050-5815-3770,東京都,銀座・有楽町・新橋・築地・月島,地下鉄都営大江戸線築地市場駅A1出口徒歩2分／地下鉄日比谷線築地駅A2出口徒歩2分／地下鉄日比谷線東銀座駅徒歩5分,ランチ900円／ディナー5000円,居酒屋,和食全般,築地/築地市場/東銀座,中央区築地4-6-5,35.6661926,139.7696450,
5871,天然本まぐろの店　築地すし鮮　築地会館店,中央区築地４－６－５　築地市場　築地会館１F,050-5815-5530,東京都,銀座・有楽町・新橋・築地・月島,地下鉄都営大江戸線築地市場駅A1出口　徒歩2分／地下鉄日比谷線築地駅A2出口　徒歩2分,3000～4000円,和食,寿司,築地/築地市場/東銀座,中央区築地4-6-5,35.6661926,139.7696450,
5872,陳麻家　京橋店,中央区京橋２－６－１３　イーストビル１Ｆ,03-3563-8822,東京都,東京・大手町・日本橋・人形町,京橋駅　宝町駅　徒歩5分,夜1200円／宴会2700円,居酒屋,中華料理,京橋,中央区京橋2-6-13,35.6763498,139.7713724,
5875,彩食屋　隠居邸　池袋西口本館,豊島区西池袋１－３５－８　東海ビル３F４F,050-5815-7273,東京都,池袋・巣鴨・大塚,JR池袋駅西口徒歩2分/東武東上線池袋駅北口徒歩2分,3200～3400円,居酒屋,和食全般,池袋/池袋/北池袋,豊島区西池袋1-35-8,35.7323085,139.7100775,
5876,やき龍　禅,新宿区新宿３－２５－１０　富山ビル　B1F,050-5816-1995,東京都,新宿,新宿駅東口徒歩1分,4000円～6000円,居酒屋,焼き鳥・鶏料理,新宿,新宿区新宿3-25-10,35.6925430,139.7020662,
5884,Ｎｈａ　Ｖｉｅｔ　Ｎａｍ　プルミエ銀座店　（ニャーヴェトナム　プルミエギンザ）,中央区銀座５－７－１０　ニューメルサ８Ｆ,050-5815-5553,東京都,銀座・有楽町・新橋・築地・月島,地下鉄銀座線銀座駅A3出口　徒歩1分／JR有楽町駅西口　徒歩5分,3500円,アジアン,ベトナム料理,銀座/有楽町,中央区銀座5-7-10,35.6711558,139.7644146,
5886,はーべすと　ルミネ池袋,豊島区西池袋１－１１－１　ルミネ池袋9Ｆ,03-5954-8152,東京都,池袋・巣鴨・大塚,ＪＲ池袋駅西口徒歩1分,1700円,創作料理,和食全般,池袋,豊島区西池袋1-11-1,35.7288671,139.7094444,
5889,Tokyo Highball 東京ハイボール ～個室空間　美食酒場　渋谷道玄坂～,渋谷区道玄坂２－６－１５　鈴井ビル２Ｆ,050-5816-8697,東京都,渋谷,JR渋谷駅徒歩3分／109隣りのユニクロ正面(道玄坂側)・TOHOシネマズ渋谷ビルの２軒上のビルの２階,3000円,居酒屋,和食全般,渋谷/神泉,渋谷区道玄坂2-6-15,35.6589858,139.6984901,
5892,珈琲＆無国籍ダイニング　海峡　新宿中央口店,新宿区新宿３－３６－１３　Ｍビル４Ｆ（みよしビル４Ｆ）,050-5815-2045,東京都,新宿,JR新宿駅東南口、南口徒歩3分,2200円～2400円,居酒屋,,新宿,新宿区新宿3-36-13,35.6905544,139.7020635,
5895,九龍點心　ルミネエスト新宿店,新宿区新宿３－３８－１　ルミネエスト７Ｆ,050-5815-0452,東京都,新宿,JR新宿駅東口直結！徒歩0分　ルミネエスト内／東京メトロ新宿駅1分,食べ放題料金　平日1887円/土日月2097円,中華,飲茶・餃子・点心,新宿/新宿三丁目,新宿区新宿3-38-1,35.6913237,139.7011442,
5896,オリジナルダイニング　かまくら　池袋店,豊島区東池袋１－１５－２　音羽ビル６Ｆ,03-5979-2977,東京都,池袋・巣鴨・大塚,JR池袋駅東口より徒歩3分,3500円,居酒屋,和食全般,池袋/池袋/東池袋,豊島区東池袋1-15-2,35.7308700,139.7149966,
5900,珈琲&amp;無国籍ダイニング　海峡　高田馬場駅前店,新宿区高田馬場４－８－７　花川ビル４Ｆ,050-5815-2116,東京都,高田馬場,JR／西武新宿線／東京メトロ東西線高田馬場駅早稲田口　徒歩1分,2300円,居酒屋,和風創作料理,高田馬場,新宿区高田馬場4-8-7,35.7136712,139.7034762,
5901,珈琲＆無国籍ダイニング　海峡　渋谷公園通り店,渋谷区神南１－２２－１０　皆川ビル４Ｆ,050-5815-2067,東京都,渋谷,JR渋谷駅ハチ公口から徒歩2分・タワーレコードの2軒右となりのビルです,2300円～2500円,居酒屋,和風創作料理,渋谷,渋谷区神南1-22-10,35.6614356,139.7010787,
5904,炭火焼肉　神戸屋,新宿区新宿２－１５－２８丸正ビル２Ｆ,03-3354-5867,東京都,新宿,JR新宿駅徒歩15分／地下鉄都営新宿線新宿三丁目駅徒歩3分／地下鉄丸ノ内線新宿御苑前駅徒歩1分,4500円(通常平均)　3500円(宴会平均)　800円(ランチ平均),焼肉・韓国料理,鉄板焼き,新宿/新宿三丁目,新宿区新宿2-15-28,35.6907101,139.7098460,
5907,伝説の若鶏唐揚　腹八分目　渋谷道玄坂店,渋谷区道玄坂２-６-１１　プラザビル3Ｆ,050-5815-3400,東京都,渋谷,JR渋谷駅徒歩1分／井の頭線渋谷駅徒歩1分☆一階コンビニのビル3階！,1900円～2100円,居酒屋,和風創作料理,渋谷,渋谷区道玄坂2-6-11,35.6587747,139.6984873,
5908,炙りや　ＴＯＢＩＫＩＮ高本　神谷町店,港区虎ノ門５－１３－１　虎ノ門４０ＭＴビルＢ１,050-5831-6317,東京都,銀座・有楽町・新橋・築地・月島,東京メトロ日比谷線&nbsp;神谷町駅&nbsp;直結0分,3000円～4999円,居酒屋,和食全般,神谷町/虎ノ門,港区虎ノ門5-13-1,35.6634034,139.7459523,
5910,吉の家　神谷町店,港区虎ノ門５－１３－１　虎ノ門４０ＭＴビルＢ１Ｆ,050-5831-6316,東京都,銀座・有楽町・新橋・築地・月島,地下鉄日比谷線神谷町駅徒歩1分,3200円,居酒屋,おでん,神谷町,港区虎ノ門5-13-1,35.6634034,139.7459523,
5913,チャイニーズダイニング　CHAO　新宿パークタワー店,新宿区西新宿３－７－１ 新宿パークタワーＢ１,050-5816-2675,東京都,新宿,JR新宿駅南口徒歩12分/京王新線初台駅徒歩8分/都営大江戸線都庁前駅徒歩8分,3000円（通常平均）2500円（宴会平均）900円（ランチ平均）,中華,中華料理,新宿/都庁前/初台,新宿区西新宿3-7-1,35.6853741,139.6909705,
5914,秋田郷土料理　雪乃華　～ゆきのはな～,港区新橋３－２１－２　丸文ビルＢ１,03-3433-0028,東京都,銀座・有楽町・新橋・築地・月島,JR新橋駅徒歩1分,7000円,和食,,新橋,港区新橋3-21-2,35.6652730,139.7579402,
5915,うどんとおでん　うり坊　赤坂・溜池山王店,港区赤坂２－１１－７　ＡＴＴ新館Ｂ１Ｆ,050-5815-2513,東京都,赤坂・六本木・麻布十番・西麻布,地下鉄溜池山王駅徒歩3分／地下鉄国会議事堂前駅徒歩6分,3000円,居酒屋,和食全般,赤坂/国会議事堂前/溜池山王,港区赤坂2-11-7,35.6699108,139.7411331,
5916,赤坂　まき田,港区元赤坂１－５－３１　新井ビル１Ｆ,050-5816-4697,東京都,赤坂・六本木・麻布十番・西麻布,地下鉄銀座線・丸の内線赤坂見附駅B出口徒歩3分／地下鉄半蔵門線・有楽町線・南北線永田町駅B出口徒歩3分,ランチ1000円　ディナー10000円,和食,懐石料理,赤坂見附/永田町,港区元赤坂1-5-31,35.6780374,139.7336695,
5920,居酒屋　ちゃちゃ亭　新橋　本店,港区新橋２－１０－１　庄屋ビル１F,050-5815-6176,東京都,銀座・有楽町・新橋・築地・月島,■JR新橋駅徒歩2分　■地下鉄都営三田線内幸町駅徒歩2分,3000円,居酒屋,和食全般,内幸町/汐留/新橋,港区新橋2-10-1,35.6673421,139.7556791,
5922,スープカリィ厨房 &nbsp;ガネー舎,港区新橋５－１２－２　鴻盟社ビルＢ１Ｆ,03-3433-0309,東京都,銀座・有楽町・新橋・築地・月島,JR新橋駅烏森口出口徒歩6分,1500円,アジアン,シチュー・スープ,新橋,港区新橋5-12-2,35.6632176,139.7568070,
5926,日本料理　なか村,中央区銀座８－５－１　プラザＧ８ビル　４Ｆ,03-5537-5299,東京都,銀座・有楽町・新橋・築地・月島,JR新橋駅・東京メトロ銀座線銀座駅から徒歩5分,10000円,和食,和食全般,銀座/新橋/東銀座,中央区銀座8-5-1,35.6694087,139.7606593,
5936,居酒屋　かまどか　新宿歌舞伎町１号店,新宿区歌舞伎町１－６－３　石塚ビル７Ｆ,050-5815-1216,東京都,新宿,JR新宿駅東口徒歩3分／西武新宿線西武新宿駅徒歩4分,2800円,居酒屋,和食全般,新宿/西武新宿,新宿区歌舞伎町1-6-3,35.6936568,139.7024939,
5939,sibuya SUZU CAFE,渋谷区神南１－２０－５　ＮＡＶＩ Ｓｈｉｂｕｙａ３Ｆ,050-5816-3900,東京都,渋谷,JR渋谷駅ハチ公口徒歩5分,2500円（通常平均）4500円～（宴会平均）1000円（ランチ平均）,カフェ・スイーツ,イタリア料理,渋谷,渋谷区神南1-20-5,35.6619994,139.6999315,
5943,牛繁 （ぎゅうしげ）　新宿2号店,新宿区新宿３-９-５,050-5815-2780,東京都,新宿,JR新宿駅東口徒歩５分／地下鉄新宿三丁目徒歩１分,2500円（通常平均）　4000円（宴会コース飲み放題付き平均）,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,新宿/新宿御苑前/新宿三丁目,新宿区新宿3-9-5,35.6913766,139.7067852,
5944,カラオケ747　新宿一番街店　新宿駅近・コスプレ無料レンタル♪,新宿区歌舞伎町１－２２－８　小島ビル４Ｆ，５Ｆ,050-5816-0650,東京都,新宿,JR新宿駅徒歩2分,1500円,カラオケ・パーティ,洋食全般,新宿/新宿三丁目/西武新宿,新宿区歌舞伎町1-22-8,35.6949038,139.7012190,
5953,メキシコ料理 AMENRO LA FIESTA,港区六本木３－１５－２３　花椿ビル２F,050-5816-4359,東京都,赤坂・六本木・麻布十番・西麻布,地下鉄日比谷線六本木駅3番出口徒歩3分,3500円（通常平均）4500円（宴会平均）800円（ランチ平均）,各国料理,メキシコ・中南米料理,六本木,港区六本木3-15-23,35.6623810,139.7352367,
